ID	Hind	Tube	Üldpind	Seisukord	Ehitusaasta	Aadress	Aasta
2119932	89500	5	160	Valmis	2005	Uueveski tee Viljandi Viljandimaa	2013
2119936	10500	2	57	Vajab renoveerimist	1957	Palli tn Narva Ida-Virumaa	2013
2119947	99900	5	168	Valmis	1988	Võsa Rapla Rapla vald Raplamaa	2013
2119955	25000	4	108	NA	1922	Valga mnt. Tihemetsa Saarde vald Pärnumaa	2013
2119957	65000	4	172	Valmis	2000	Rütavere Rütavere Sauga vald Pärnumaa	2013
2119974	15000	3	68.6	Vajab renoveerimist	1959	Metsavahi . Orgita Märjamaa vald Raplamaa	2013
2120007	85000	2	73	Renoveeritud	2011	Paluülase Maardu Harjumaa	2013
2120009	150000	17	626	NA	2000	Laane Kuiaru Tori vald Pärnumaa	2013
2120037	35000	2	62.4	NA	1918	Rehe Sikeldi Rapla vald Raplamaa	2013
2120042	79890	5	135.7	Valmis	2008	Nooruse Kehtna Kehtna vald Raplamaa	2013
2120048	48000	4	102.1	Valmis	1918	Sipa tn Märjamaa Märjamaa vald Raplamaa	2013
2120057	19000	2	52.8	Uus	2007	Aroonia 7 Audru Audru vald Pärnumaa	2013
2120060	155000	4	140	Valmis	2003	Saluheina tee 30 Maardu Harjumaa	2013
2120070	99900	5	133	Valmis	2007	Kuuse Kehtna Kehtna vald Raplamaa	2013
2120081	169000	5	160	Valmis	2010	Kurekella tee 8 Vaskjala Rae vald Harjumaa	2013
2120095	57495	3	70.8	Vajab renoveerimist	1899	Uuetoa Ilmandu Harku vald Harjumaa	2013
2120118	199990	6	177	Uus	2009	Kadaka tee Põhja Kuusalu vald Harjumaa	2013
2120122	150000	6	140	Uus	2011	Kadaka tee Põhja Kuusalu vald Harjumaa	2013
2120135	59000	5	126.6	Keskmine	1968	Oja 31 Rääma Pärnu Pärnumaa	2013
2120165	299990	4	134.6	Uus	2007	Karusambla tee 2 Leppneeme Viimsi vald Harjumaa	2013
2120168	258000	5	205.8	Uus	2004	Käära tee 27 Laiaküla Viimsi vald Harjumaa	2013
2120170	59000	3	159.1	Renoveeritud	1930	Vahakõnnu küla kivistiku Raikküla vald Raplamaa	2013
2120196	26500	3	69	Valmis	1955	Kangru Abja-Paluoja Abja vald Viljandimaa	2013
2120197	17000	6	262	Valmis	1900	Posti 3a Abja-Paluoja Abja vald Viljandimaa	2013
2120208	59000	3	100	Uus	2006	Lille-Mihkli Kodeste Hiiu vald Hiiumaa	2013
2120211	44500	5	230	NA	2007	Peetri Viljandi Viljandimaa	2013
2120236	75000	3	100	Uus	2008	Ilma talu Morna Karksi vald Viljandimaa	2013
2120246	118000	6	249	Valmis	2005	Kallaku Uusküla Rapla vald Raplamaa	2013
2120247	60000	NA	608	Vajab san. remonti	1917	Tallinna 5 Paide Järvamaa	2013
2120249	175000	6	245.7	Valmis	1994	Pikk Sindi Pärnumaa	2013
2120250	65000	3	159.1	Valmis	1930	Vahakõnnu Raikküla vald Raplamaa	2013
2120253	110000	5	132	San. remont tehtud	1969	Tallinn- Kuusalu- Rakvere- Narva mnt Ülejõe Valgejõe Kuusalu vald Harjumaa	2013
2120257	59900	6	190	Vajab renoveerimist	1980	Kuuse 15 Elva Tartumaa	2013
2120263	150000	NA	433.8	Vajab renoveerimist	1901	Vesiveski Vana-Vastseliina Vastseliina vald Võrumaa	2013
2120273	28000	4	NA	Keskmine	1929	Piusa Madi Orava vald Põlvamaa	2013
2120289	299000	NA	263.5	Valmis	1923	Veerenni 59 Kesklinn Tallinn Harjumaa	2013
2120292	15750	4	102.1	Vajab renoveerimist	1920	Mäe 32 Valga Valgamaa	2013
2120365	54000	5	92.9	Valmis	1960	Rohu 14 Pärnu Pärnumaa	2013
2120376	98500	8	400	NA	1870	Jõgevamaa „Kaunis kodu 2013“. Jõune Puurmani vald Jõgevamaa	2013
2120378	165000	4	178	Uus	2004	Mutiku 2 Külitse Ülenurme vald Tartumaa	2013
2120379	40000	5	240	Uus	1935	Ivaski Raadivere Palamuse vald Jõgevamaa	2013
2120381	95000	5	NA	NA	1968	Kase 5 Võru Võrumaa	2013
2120382	46000	3	NA	Vajab renoveerimist	1970	Sulevi 6 Võru Võrumaa	2013
2120386	410000	6	320	NA	2008	Leppneeme Viimsi vald Harjumaa	2013
2120397	160000	5	200	Uus	2006	Kiviloo 3 Arbavere Kadrina vald Lääne-Virumaa	2013
2120417	27000	3	60	NA	1997	Ülejõe piirkonnas Pärnu Pärnumaa	2013
2120423	135000	6	254.6	Valmis	1992	Koidu Tõrva Valgamaa	2013
2120426	120000	6	211.7	Uus	2007	Ratta 1 Paikuse Paikuse vald Pärnumaa	2013
2120433	181800	5	223.5	Valmis	1964	Õuna Viljandi Viljandimaa	2013
2120439	68000	5	116	Valmis	1926	Jaama Pärnu Pärnumaa	2013
2120441	33000	2	85.9	NA	2012	Kristalli väikekoht Illurma Keila vald Harjumaa	2013
2120445	240000	6	186	Keskmine	1910	Mere tee Ranniku talu Neeme Jõelähtme vald Harjumaa	2013
2120465	1e+05	5	151	Valmis	1991	Meose tee. Saarde Saarde vald Pärnumaa	2013
2120470	125000	4	94	Keskmine	1994	Tammneeme 11 Tammneeme Viimsi vald Harjumaa	2013
2120482	108000	5	160	Uus	2002	Aasaveldi Kullimaa Vändra vald Pärnumaa	2013
2120489	69500	3	96	Renoveeritud	2007	Topu põik 5 Tanska Ridala vald Läänemaa	2013
2120534	184500	4	150	Valmis	2006	Arunurme tee 8 Lubja Viimsi vald Harjumaa	2013
2120545	89000	4	97.9	Valmis	2004	Tammiku 22 Uusküla Jõelähtme vald Harjumaa	2013
2120546	89000	4	97.9	Valmis	2004	Tammiku 22 Uusküla Jõelähtme vald Harjumaa	2013
2120547	160000	4	180	Valmis	2011	Pärna 5A Vasalemma Vasalemma vald Harjumaa	2013
2120548	139000	5	139.9	Vajab renoveerimist	1965	Härmatise 28 Haabersti Tallinn Harjumaa	2013
2120549	75000	3	106	Valmis	1905	Kivimurru Kustja Kernu vald Harjumaa	2013
2120550	160000	4	180	Valmis	2011	Pärna 5A Vasalemma Vasalemma vald Harjumaa	2013
2120554	149800	4	102	Valmis	2008	Suurekivi tee Valingu Saue vald Harjumaa	2013
2120556	149800	4	102	Valmis	2008	Suurekivi tee Valingu Saue vald Harjumaa	2013
2120557	175000	5	242	Valmis	2004	Allika 5 Kiili Kiili vald Harjumaa	2013
2120558	175000	5	242	Valmis	2004	Allika 5 Kiili Kiili vald Harjumaa	2013
2120631	80000	3	168	Valmis	1910	Jüri talu Sepaküla Ridala vald Läänemaa	2013
2120639	1e+05	3	122.4	Uus	2007	Robiinia tee 7 Viti Harku vald Harjumaa	2013
2120640	59000	6	NA	San. remont tehtud	1988	Kangrumäe 5 Aravete Aravete Ambla vald Järvamaa	2013
2120666	140000	5	166	Valmis	1976	Kalevi pst 56 Pärnu Pärnumaa	2013
2120670	49000	5	91.1	Uus	2006	Õuna 6 Tapa Tapa vald Lääne-Virumaa	2013
2120681	20000	1	20	NA	1990	Suure-Rootsi Pihtla vald Saaremaa	2013
2120685	495000	11	313	Renoveeritud	1936	Mere pst. 3 Pärnu Pärnumaa	2013
2120691	1e+05	5	102.1	Valmis	1960	Mäe Narva-Jõesuu Ida-Virumaa	2013
2120692	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2120693	18800	3	60	Vajab renoveerimist	1927	Undi Väheru Karula vald Valgamaa	2013
2120697	30000	4	108.5	Valmis	1964	Kaluri 5 Mustvee Jõgevamaa	2013
2120705	225000	6	348.6	Uus	2008	Töö pst Saue Harjumaa	2013
2120707	258000	5	205.8	Uus	2004	Käära tee Laiaküla Viimsi vald Harjumaa	2013
2120716	95000	5	151.8	Renoveeritud	1999	Lõunatuule tee 31 Türisalu Harku vald Harjumaa	2013
2120724	169000	4	128.1	Valmis	2006	Toominga Kaberneeme Jõelähtme vald Harjumaa	2013
2120725	169000	4	128.1	Valmis	2006	Toominga Kaberneeme Jõelähtme vald Harjumaa	2013
2120732	215000	5	186	Uus	2013	Suur Kaare tee 52 Viimsi Pärnamäe Viimsi vald Harjumaa	2013
2120734	56000	2	114.4	Valmis	1993	Pärtsaare Poaka Türi vald Järvamaa	2013
2120735	55000	3	38.4	Renoveeritud	1928	Kase 16 Valga Valgamaa	2013
2120738	399000	13	538.7	Valmis	2005	Vana-Tartu mnt Vaida Rae vald Harjumaa	2013
2120739	399000	13	538.7	Valmis	2005	Vana-Tartu mnt Vaida Rae vald Harjumaa	2013
2120740	36000	4	NA	Uus	2009	Sillukese Meegomäe Võru vald Võrumaa	2013
2120745	155000	6	150	Uus	2009	Siimuranna Kodavere Pala vald Jõgevamaa	2013
2120762	320000	7	320	Uus	2006	Saare 4 Hüüru Saue vald Harjumaa	2013
2120764	190000	4	165.7	NA	1998	Sambla 3 Nõmme Tallinn Harjumaa	2013
2120769	105500	5	425	NA	1901	Raadiojaama tee 24 Ülejõe Rae vald Harjumaa	2013
2120782	30000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013
2120785	57000	3	54	NA	2005	Aruküla tee 4 Jüri Rae vald Harjumaa	2013
2120786	95000	5	137	NA	1986	Delfiin 77 Kiisa Saku vald Harjumaa	2013
2120794	178500	4	132.9	NA	1998	Endla 29 Laulasmaa Keila vald Harjumaa	2013
2120800	169000	5	195	NA	1992	Halla 32 Haabersti Tallinn Harjumaa	2013
2120803	173000	4	103	Keskmine	2002	Kanarbiku tee 11 Kelvingi Viimsi vald Harjumaa	2013
2120807	145000	3	89.9	NA	1960	Kandle 9A Nõmme Tallinn Harjumaa	2013
2120811	275000	5	80.1	NA	1935	Ugala 27 Nõmme Tallinn Harjumaa	2013
2120815	395000	6	320	NA	2007	Karutiigi Alliku Saue vald Harjumaa	2013
2120818	2e+05	4	140	NA	2001	Madara 4A Kristiine Tallinn Harjumaa	2013
2120843	145000	6	205	NA	2001	Tooma tee 18 Männiku Saku vald Harjumaa	2013
2120848	90000	4	86	Renoveeritud	1986	Tuuliku tee 2 Vaida Rae vald Harjumaa	2013
2120865	212000	7	198	Uus	2009	Liiva põik Lagedi Rae vald Harjumaa	2013
2120871	220000	4	125.3	Uus	2008	Kolmiku 20/1 Muraste Harku vald Harjumaa	2013
2120882	178900	4	147	Uus	2005	Mereääre 4 Muraste Harku vald Harjumaa	2013
2120884	190000	4	125.3	Uus	2008	Kolmiku 20/2 Muraste Harku vald Harjumaa	2013
2120904	39500	NA	NA	NA	1870	Väike-Herdi Utu Käina vald Hiiumaa	2013
2120911	39000	3	NA	Vajab renoveerimist	1910	Valentini Tuulevälja Rae vald Harjumaa	2013
2120916	48900	3	67	Vajab renoveerimist	1935	Endla 13 Haapsalu Läänemaa	2013
2120917	285000	6	206	Renoveeritud	1997	Hiie põik 2/1 Pirita Tallinn Harjumaa	2013
2120918	2e+05	5	178	Uus	2011	Hommiku 9 Keila Harjumaa	2013
2120919	2e+05	5	180	NA	1998	Hälli põik 14A Haabersti Tallinn Harjumaa	2013
2120928	279000	6	272.7	NA	1998	Pärnu mnt 426 Nõmme Tallinn Harjumaa	2013
2120939	39900	3	142	NA	1930	Visusti Visusti Palamuse vald Jõgevamaa	2013
2120956	69000	8	178	Renoveeritud	1965	Mere 2 Leisi vald Saaremaa	2013
2120999	150000	5	230	Uus	2008	Kivikalme põik 2 Lagedi Rae vald Harjumaa	2013
2121001	215000	4	133.8	Uus	2007	Otsa põik 7 Liikva Harku vald Harjumaa	2013
2121016	94000	4	120	Uus	2009	Telfo Aespa Kohila vald Raplamaa	2013
2121036	260000	6	200	Uus	2008	Suur-Kaare tee Pärnamäe Viimsi vald Harjumaa	2013
2121038	155000	3	144.6	NA	2005	Kreegipuu pst 19 Maardu Harjumaa	2013
2121054	43900	6	146.2	Renoveeritud	1936	 Vahuküla Koeru vald Järvamaa	2013
2121059	245000	6	190	Renoveeritud	1959	Randvere tee 16 Pirita Tallinn Harjumaa	2013
2121069	257000	4	152	Renoveeritud	1960	Põllu 43 Nõmme Tallinn Harjumaa	2013
2121073	143000	4	129	Keskmine	2007	Andrekse tee 10 Karla Rae vald Harjumaa	2013
2121097	340000	5	202.3	Renoveeritud	1963	Edela 4 Nõmme Tallinn Harjumaa	2013
2121099	170000	4	124	Uus	2003	Käära põik Laiaküla Viimsi vald Harjumaa	2013
2121146	45000	4	120	NA	2011	Heina 6 Viiratsi Viljandi vald Viljandimaa	2013
2121149	39900	6	184.7	Valmis	1929	Ülejõe Väätsa vald Järvamaa	2013
2121150	19888	4	101.8	Valmis	1870	Uueni Viru-Kabala Rägavere vald Lääne-Virumaa	2013
2121151	164500	15	899.9	Valmis	1932	Postikooli Rabaküla Surju vald Pärnumaa	2013
2121159	2e+05	3	219.6	Valmis	1928	Kookla Kookla Viljandi vald Viljandimaa	2013
2121177	60690	9	321.4	Valmis	1926	Tiigi Paide Järvamaa	2013
2121190	250000	5	345.8	NA	1992	Põllu tee 20 Pirita Iru Jõelähtme vald Harjumaa	2013
2121204	108300	NA	46.8	Valmis	2008	Maarjakase Kuku Rapla vald Raplamaa	2013
2121226	75000	3	90.4	Valmis	1934	Laeva-Aasa Konuvere Märjamaa vald Raplamaa	2013
2121244	65280	8	232	Renoveeritud	1994	Aasa 10 Avinurme Avinurme vald Ida-Virumaa	2013
2121271	9800	2	74	NA	1993	Heisri Kanepi vald Põlvamaa	2013
2121273	199999	6	246	NA	2006	Mõisa pst Raadi-Kruusamäe Tartu Tartumaa	2013
2121275	54950	5	NA	Vajab san. remonti	1973	Puiestee 35 Elva Tartumaa	2013
2121305	130000	4	130.9	NA	1965	Ülase  Veeriku Tartu Tartumaa	2013
2121317	239000	5	153	Uus	2005	Roolahe 13 Tiskre Haabersti Tallinn Harjumaa	2013
2121321	19900	5	181	Vajab renoveerimist	1990	Sõrumäe Iisaku vald Ida-Virumaa	2013
2121343	145000	12	607.9	NA	1994	Elamu-Külalistemaja  Reiu Tahkuranna vald Pärnumaa	2013
2121348	170000	3	138	Valmis	2010	 Kiva Vihula vald Lääne-Virumaa	2013
2121361	76690	NA	130	Vajab san. remonti	1973	Näkineiu tee 1 Meremõisa Keila vald Harjumaa	2013
2121366	29900	NA	369	Vajab renoveerimist	1912	Side 4 Järlepa Juuru vald Raplamaa	2013
2121368	199999	5	210	NA	1983	Viimsi tee 42 Pirita Pirita Tallinn Harjumaa	2013
2121393	348000	5	180	NA	2009	Muuluka Neeme Jõelähtme vald Harjumaa	2013
2121412	169000	4	128.1	Uus	2006	Kaberneeme Kaberneeme Jõelähtme vald Harjumaa	2013
2121421	158000	4	138	Uus	2006	Kalju tee 3 Sausti Kiili vald Harjumaa	2013
2121433	230000	5	220	Uus	2013	Ellerheina tn Harku vald Harjumaa	2013
2121467	109000	4	140	Renoveeritud	1988	Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2013
2121495	150000	5	NA	Uus	2007	Koidu 18 Tila Tartu vald Tartumaa	2013
2121501	215000	5	186	Uus	2013	Suur -Kaare tee 52 Pärnamäe Viimsi vald Harjumaa	2013
2121505	169000	4	128.1	Valmis	2006	Toominga Kaberneeme Jõelähtme vald Harjumaa	2013
2121514	83000	5	160	Valmis	2008	Mardi Puliste Pühalepa vald Hiiumaa	2013
2121524	230000	5	375	NA	2001	Mällo Alasoo Alatskivi vald Tartumaa	2013
2121568	89900	5	173.1	Keskmine	1985	Raja 19 Jõhvi Jõhvi vald Ida-Virumaa	2013
2121616	208000	4	139	Renoveeritud	1967	Kaunis Pirita Tallinn Harjumaa	2013
2121631	159000	8	353	NA	2006	Salu tee 69 Peetri Rae vald Harjumaa	2013
2121638	179000	5	183	Uus	2008	Andrekse tee Andrekse Karla Rae vald Harjumaa	2013
2121652	458000	5	243	Uus	2004	Randvere tee 122 Pirita Tallinn Harjumaa	2013
2121687	145000	4	139	Uus	2004	Tootsi tee 16 Alliku Saue vald Harjumaa	2013
2121688	140000	6	340	Renoveeritud	1992	Salu 12 Hüüru Saue vald Harjumaa	2013
2121690	590000	5	315	NA	2006	Ranniku tee 37 Pirita Tallinn Harjumaa	2013
2121716	800	2	NA	Keskmine	1950	Partsi Põlva vald Põlvamaa	2013
2121718	15750	3	67	NA	1958	Tartu 59 Valga Valgamaa	2013
2121730	119999	4	159	Renoveeritud	1988	Põhja-Käesalu Laulasmaa Keila vald Harjumaa	2013
2121771	218000	6	254	Uus	2007	Kääri tee 41 Lähtse Kiili vald Harjumaa	2013
2121781	71800	5	110	Vajab san. remonti	1960	Talve tee 22 Aruküla Raasiku vald Harjumaa	2013
2121783	240000	8	570	Keskmine	2007	Krõlli väikekoht 22 Laulasmaa Keila vald Harjumaa	2013
2121784	39900	6	124.5	Keskmine	1948	Sepamäe talu Pillapalu Anija vald Harjumaa	2013
2121817	220000	6	262.5	Vajab renoveerimist	1932	 Meremõisa Keila vald Harjumaa	2013
2121818	89000	5	163.5	Valmis	2005	Aasa 11 Kabila Kernu vald Harjumaa	2013
2121833	136900	5	164	Uus	2009	Lauri tee Viljandi Viljandimaa	2013
2121834	143000	5	136	Valmis	2007	Tartu tn Viljandi Viljandimaa	2013
2121852	10000	2	96.5	Vajab renoveerimist	1920	Vainu Paluküla Kehtna vald Raplamaa	2013
2121858	50000	6	105	Vajab renoveerimist	1960	Metsa 14 Narva Ida-Virumaa	2013
2121873	125000	4	117.9	Valmis	2008	Sooniku tee Sinialliku Viljandi vald Viljandimaa	2013
2121874	37000	3	69.2	Vajab renoveerimist	1959	Õunapuu Jõõdre Ridala vald Läänemaa	2013
2121889	18000	4	70.3	Vajab san. remonti	1948	Rõõmu Rõusa Vändra vald Pärnumaa	2013
2121902	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2121903	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2121904	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2121905	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2121906	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2121907	55000	4	126.3	Valmis	1960	Märja . Kükita Kasepää vald Jõgevamaa	2013
2121912	145000	5	180	Renoveeritud	2001	Kadaka talu Kassinurme Jõgeva vald Jõgevamaa	2013
2121988	23900	3	91	Valmis	1939	Eriku - vahetusvõimalused . Kergu Kaisma vald Pärnumaa	2013
2122034	39900	3	142	NA	1930	Visusti Visusti Palamuse vald Jõgevamaa	2013
2122035	40000	2	84	NA	1976	Lepiku 8 Väägvere Tartu vald Tartumaa	2013
2122063	123000	5	NA	Renoveeritud	1989	Kuuseke Kabina Luunja vald Tartumaa	2013
2122070	45000	NA	100	Renoveeritud	1930	Hõbemäe talu Saagri Misso vald Võrumaa	2013
2122073	119000	4	157	Renoveeritud	1977	 50 Rakvere Lääne-Virumaa	2013
2122091	30000	3	1000	Keskmine	1920	küla Aakre Puka vald Valgamaa	2013
2122095	45000	3	53.9	Vajab renoveerimist	1860	Holmi Kallas 14 Haapsalu Haapsalu Läänemaa	2013
2122106	149900	8	262	Renoveeritud	1980	Raudtee Tammelinn Tartu Tartumaa	2013
2122112	30000	3	NA	Keskmine	1920	Aakre Aakre Puka vald Valgamaa	2013
2122121	112000	4	140	Renoveeritud	1988	Põhja-Käesalu Käesalu küla Laulasmaa Keila vald Harjumaa	2013
2122139	70000	4	129	NA	1955	Kiriku 27 Kallaste Tartumaa	2013
2122152	235000	5	175	NA	2000	Kalmuse 14 Võru Võrumaa	2013
2122160	35000	3	100	Vajab san. remonti	1930	Prangli Prangli Kõlleste vald Põlvamaa	2013
2122207	145000	5	240	Renoveeritud	1915	Ojamaa Pae Padise vald Harjumaa	2013
2122232	38500	2	80.1	Valmis	1932	Uus Viljandi Viljandimaa	2013
2122236	125000	5	121	Valmis	1991	Lepa 5 Kohila Kohila vald Raplamaa	2013
2122237	275000	5	80.1	Valmis	1935	Ugala 27 Nõmme Tallinn Harjumaa	2013
2122239	123000	5	147	Uus	2008	Rätsepa tee 31 Lähtse Kiili vald Harjumaa	2013
2122240	90000	5	180	Valmis	1980	Peoleo 38 Aespa Kohila vald Raplamaa	2013
2122241	190000	4	174.6	Valmis	2004	Kivimäe Kernu Kernu vald Harjumaa	2013
2122242	425000	5	189.4	Valmis	2008	Kivikirve tee 29 Manniva Jõelähtme vald Harjumaa	2013
2122243	123000	5	147	Uus	2008	Rätsepa tee 31 Lähtse Kiili vald Harjumaa	2013
2122244	99000	5	174.7	Uus	2010	Vahtra 9 Rebala Jõelähtme vald Harjumaa	2013
2122245	275000	5	80.1	Valmis	1935	Ugala 27 Nõmme Tallinn Harjumaa	2013
2122246	123000	5	147	Uus	2008	Rätsepa tee 33 Lähtse Kiili vald Harjumaa	2013
2122247	99000	5	174.7	Uus	2010	Vahtra 9 Rebala Jõelähtme vald Harjumaa	2013
2122248	110000	2	32.7	Valmis	2009	Männimäe tee 3 Neeme Jõelähtme vald Harjumaa	2013
2122249	160000	5	150	Uus	2008	Metsa tee 21 Iru Jõelähtme vald Harjumaa	2013
2122250	75000	3	96	Valmis	2012	Sookäpa tee 4 Metsanurme Saku vald Harjumaa	2013
2122254	149000	4	115.7	Valmis	2008	Salu tee 32 Peetri Rae vald Harjumaa	2013
2122255	149000	4	115.7	Valmis	2008	Salu tee 32 Peetri Rae vald Harjumaa	2013
2122256	172000	5	150	Uus	2008	Metsa tee 21 Iru Jõelähtme vald Harjumaa	2013
2122284	16500	NA	97	NA	1967	Palu Tõrva Valgamaa	2013
2122285	399000	13	391	Valmis	1930	Vee 14 Pärnu Pärnumaa	2013
2122286	399000	13	391	Valmis	1930	Vee 14 Pärnu Pärnumaa	2013
2122287	399000	13	391	Valmis	1930	Vee 14 Pärnu Pärnumaa	2013
2122288	399000	13	391	Valmis	1930	Vee 14 Pärnu Pärnumaa	2013
2122311	25000	3	80	Vajab renoveerimist	1930	Paju Jõõdre Ridala vald Läänemaa	2013
2122320	83200	4	208.8	Valmis	1997	Võru 101 Valga Valgamaa	2013
2122324	320000	6	214.2	Valmis	2001	  Vana-Rannamõisa tee 26 Haabersti Tallinn Harjumaa	2013
2122356	71000	4	135.2	NA	1963	Luha 12 Viljandi Viljandimaa	2013
2122405	82000	3	125	Renoveeritud	1982	Luhaääre kinnistu Tuulna Keila vald Harjumaa	2013
2122407	40000	2	80	Uus	2008	Vana-Tamme Kurna Rae vald Harjumaa	2013
2122415	167900	4	163	Uus	2006	Aniisi 7-1 Saue Harjumaa	2013
2122429	155000	4	145	Uus	2013	Arnika tee Parim pakkumine Tallinnas Pirita Tallinn Harjumaa	2013
2122476	25000	3	77	Valmis	1930	Pihlakavälja * Kalvi Aseri vald Ida-Virumaa	2013
2122480	49900	NA	206	Vajab renoveerimist	1942	Kiideva Lahe Kiideva Ridala vald Läänemaa	2013
2122482	27000	5	104	Valmis	1925	Marguse Vasta Viru-Nigula vald Lääne-Virumaa	2013
2122502	17260	3	61	Valmis	1930	Kullikopli talu Hirmuküla Karksi vald Viljandimaa	2013
2122509	98425	4	150.8	Valmis	1971	valuoja pst Viljandi Viljandimaa	2013
2122537	88000	4	83	Valmis	1948	Vilde tn 18 Rakvere Lääne-Virumaa	2013
2122551	34000	5	307	Valmis	1919	Kehala Vinni vald Lääne-Virumaa	2013
2122592	170000	NA	472	Valmis	1984	Müüriku Väike-Maarja vald Lääne-Virumaa	2013
2122599	149000	5	224	NA	2007	Aasa põik 6 Püünsi Viimsi vald Harjumaa	2013
2122622	136000	4	186	Renoveeritud	1979	Merimetsa 80 Pärnu Pärnumaa	2013
2122641	24000	4	100	Vajab renoveerimist	1957	Kodasmaa-Kõlvati tee Soeva Audru vald Pärnumaa	2013
2122653	189000	3	148	Valmis	1971	Lodjapuu tee 2 Pirita Tallinn Harjumaa	2013
2122675	50000	4	96.4	NA	2006	Koidu väikekoht 50 Vilivere Kohila vald Raplamaa	2013
2122677	29000	3	92	Keskmine	1982	Roobuka 30  Roobuka Saku vald Harjumaa	2013
2122678	234000	7	237.7	Uus	2008	Salu tee  Haabneeme Viimsi vald Harjumaa	2013
2122682	165000	6	144.8	Valmis	1990	Kraavi Variku Tartu Tartumaa	2013
2122700	58000	3	102	Vajab renoveerimist	1969	Ülesõidu 34 Suurepärene pakkumine Keila Harjumaa	2013
2122705	380000	5	NA	Uus	2007	Nurmiku põik 10 Pirita Kose Pirita Tallinn Harjumaa	2013
2122766	160000	4	145	NA	2013	Lõosilma tee 24 Vääna-Jõesuu Harku vald Harjumaa	2013
2122830	19900	3	170	Valmis	1930	Kargoja Saunametsa Surju vald Pärnumaa	2013
2122877	320000	7	320	Uus	2006	Saare 4 Hüüru Saue vald Harjumaa	2013
2122879	190000	4	165.7	NA	1998	Sambla 3 Nõmme Tallinn Harjumaa	2013
2122882	105500	5	425	NA	1901	Raadiojaama tee 24 Ülejõe Rae vald Harjumaa	2013
2122898	30000	5	120	NA	1959	Sputniku 19 Lelle Kehtna vald Raplamaa	2013
2122900	95000	5	137	NA	1986	Delfiin 77 Kiisa Saku vald Harjumaa	2013
2122901	57000	3	54	NA	2005	Aruküla tee 4 Jüri Rae vald Harjumaa	2013
2122915	35000	3	100	Vajab san. remonti	1930	Prangli Prangli Kõlleste vald Põlvamaa	2013
2122924	98500	2	75	NA	2006	Emajõega piirnev Kardla Tähtvere vald Tartumaa	2013
2122952	29900	3	182	Valmis	1936	Peedu Välta Pöide vald Saaremaa	2013
2122954	145000	5	240	Renoveeritud	1919	Ojamaa Pae Padise vald Harjumaa	2013
2122960	35000	5	199	Valmis	1931	Pirgo Rooküla Anija vald Harjumaa	2013
2122964	179000	3	138.7	Valmis	1957	Lehe 58 Kristiine Tallinn Harjumaa	2013
2122988	53000	5	238.2	Valmis	1989	Kirna Türi vald Järvamaa	2013
